lat,lon
21.2704009210944,-157.774121813525
21.2704009210944,-157.774121813525
21.2703131661485,-157.774242892848
21.2702846189687,-157.774011021547
21.2695627754322,-157.777225981817
21.2761518391586,-157.761327111239
21.2735081498004,-157.757252585258
21.2798827243205,-157.743274026234
21.282592201772,-157.728137355363
21.2812080165365,-157.723362610051
21.2853531087589,-157.721544224961
21.2857730750658,-157.719014588552
21.2861429985981,-157.717594787483
21.2861429985981,-157.717594787483
21.2865224693341,-157.717454999564
21.2859807770884,-157.717149420727
21.2855965381471,-157.717507090095
21.2811496541258,-157.712244453582
21.2812738621912,-157.711601161334
21.2778917260098,-157.705903875287
21.2699084118305,-157.708601410618
21.2637705838323,-157.711859658851
21.2590692069608,-157.707187314841
21.2682978861174,-157.697274385706
21.2725521290566,-157.695700574842
21.2686442698909,-157.689545086914
21.2634302120086,-157.692166562985
21.275921394131,-157.686472978558
21.2810738826229,-157.6770004789
21.2811139833929,-157.676883409654
21.2811139833929,-157.676883409654
21.2810364672284,-157.676879240396
21.2843483996279,-157.674933576956
21.2843521911695,-157.674836282003
21.2843201357345,-157.674817116551
21.2843201357345,-157.674817116551
21.2851238616442,-157.672120641516
21.2851416313485,-157.672062125329
21.2851416313485,-157.672062125329
21.2852151275434,-157.672134411036
21.288115802667,-157.66718198937
21.2880552845885,-157.667022050342
21.2881275882823,-157.666943588092
21.2881275882823,-157.666943588092
21.288035976144,-157.666886056662
21.2879997856263,-157.666920425153
21.2880081304355,-157.666823086133
21.2880081304355,-157.666823086133
21.2881845252602,-157.666651285947
21.2882349277643,-157.666684873826
21.2882159268881,-157.66658778212
21.2882159268881,-157.66658778212
21.2892518523553,-157.665600939861
21.2892741384549,-157.665537516973
21.2892284861698,-157.665528202695
21.2892284861698,-157.665528202695
21.28970193516,-157.664881986751
21.2897652393381,-157.664818194242
21.2897194323697,-157.664789428527
21.2897194323697,-157.664789428527
21.2939207169303,-157.661364200473
21.2929671981379,-157.657929913543
21.2936632077509,-157.65749772905
21.2936390627525,-157.657327732004
21.2935477186122,-157.65730424531
21.2935477186122,-157.65730424531
21.2968015521093,-157.65493964439
21.296784620573,-157.654865095989
21.296784620573,-157.654865095989
21.2967586742327,-157.654830471192
21.2967864372035,-157.654800337608
21.2967535103254,-157.654768266885
21.2967535103254,-157.654768266885
21.2968523701001,-157.654874439945
21.2967633507069,-157.65424775188
21.296779246224,-157.654192825787
21.296779246224,-157.654192825787
21.2967372442872,-157.654193207999
21.2968162227492,-157.65414766813
21.2968489508772,-157.654154840223
21.2968489508772,-157.654154840223
21.2968352883767,-157.654197295418
21.2989396516008,-157.650849306534
21.3030302835784,-157.649771112045
21.3030302835784,-157.649771112045
21.3030767947161,-157.649856562027
21.3031945294617,-157.649734565396
21.3034832604018,-157.649403713812
21.3034341915922,-157.649340822423
21.3035202908863,-157.64931124462
21.3035202908863,-157.64931124462
21.306699615553,-157.648769694476
21.3067753861333,-157.648797792894
21.3068184582634,-157.648785882273
21.3067906476284,-157.648682488117
21.3067258532736,-157.648677322411
21.3067258532736,-157.648677322411
21.3068981444919,-157.648629680827
21.3068981444919,-157.648629680827
21.3069970699172,-157.648853348513
21.3071102406035,-157.648835038316
21.3071102406035,-157.648835038316
21.3070737650007,-157.648996603319
21.3109743504455,-157.648926543437
21.3102245334997,-157.656209432258
21.3101775664058,-157.656213717527
21.3101775664058,-157.656213717527
21.3102287962862,-157.656290417106
21.3103118531753,-157.658542895953
21.3103118531753,-157.658542895953
21.3102943919385,-157.658620220561
21.3103526050547,-157.658665990657
21.3103022996774,-157.658705031125
21.3103022996774,-157.658705031125
21.3102123494863,-157.658759863689
21.3102489635849,-157.658817405011
21.310207402316,-157.659116848673
21.3158107209576,-157.661524099047
21.3197389488615,-157.657617022338
21.3192932160762,-157.656401459103
21.3193486727702,-157.656348196755
21.3192643595297,-157.656287031165
21.3192643595297,-157.656287031165
21.3190908380384,-157.655747129475
21.3210609019072,-157.656933747133
21.3210609019072,-157.656933747133
21.3211572112044,-157.656933197648
21.3211268393004,-157.657037545983
21.3213856228164,-157.656879777019
21.3214125485184,-157.656832352171
21.3214125485184,-157.656832352171
21.3214518848648,-157.656873622959
21.3214273738423,-157.656735083298
21.3214514226131,-157.656652994082
21.3213811711721,-157.656648082884
21.3213811711721,-157.656648082884
21.3214420984414,-157.655728523403
21.3214420984414,-157.655728523403
21.3220346194686,-157.654259481756
21.3220074059834,-157.654141965546
21.3219654625026,-157.654153563203
21.3219654625026,-157.654153563203
21.3221015317268,-157.654085028569
21.3222276319662,-157.654083879235
21.3220951105673,-157.65393928354
21.3220951105673,-157.65393928354
21.3260794273926,-157.656050051719
21.3264456700019,-157.657639611514
21.3264456700019,-157.657639611514
21.3265455316212,-157.657693198517
21.3265407984894,-157.657773550243
21.3276497120364,-157.659520416751
21.3276497120364,-157.659520416751
21.3277035058839,-157.65955562431
21.327690355997,-157.659584300092
21.3283502137638,-157.660074503448
21.3283938965336,-157.660152611365
21.3283938965336,-157.660152611365
21.3283641955237,-157.660202854689
21.3284378841735,-157.660216464129
21.3315629752219,-157.65614185002
21.3315629752219,-157.65614185002
21.3200283641933,-157.668607922939
21.3200283641933,-157.668607922939
21.3200002280041,-157.669229019918
21.3194888608973,-157.668097771721
21.3319293050891,-157.693258795941
21.3643721995345,-157.71045390616
21.3797753702557,-157.705532884331
21.3875210817492,-157.699098057094
21.3884937498029,-157.69779884342
21.3884937498029,-157.69779884342
