lat,lon
28.2524075159092,-177.412777778131
28.2524075159092,-177.412777778131
28.252747323208,-177.412726282174
28.2520242448853,-177.413056497911
28.2510479198093,-177.412347772723
28.2506482561202,-177.413425925956
28.2506482561202,-177.413425925956
28.2521567507513,-177.41460011737
28.2533074904119,-177.413812836124
28.2555904024992,-177.411813245236
28.2550104027362,-177.410523981219
28.2576578474209,-177.407347169509
28.2568155155448,-177.405414520244
28.2598541484023,-177.405074155256
28.2675710685839,-177.399420012166
28.2692906716189,-177.394707708381
28.275,-177.385118825751
28.280553971127,-177.37140426263
28.2796781427505,-177.357682975973
28.2767997140749,-177.348385731937
28.2680136019882,-177.337440737546
28.2607815938711,-177.332606584109
28.2568796043523,-177.327681553913
28.2392475676187,-177.317115272411
28.2276718108526,-177.313065993813
28.2185122309006,-177.312445895843
28.2110843866501,-177.313357939555
28.205823760064,-177.315931489613
28.2058133581553,-177.315972216772
28.2057845809821,-177.316032093824
28.2057845809821,-177.316032093824
28.2038000045562,-177.319835297196
28.2019854892333,-177.321458274817
28.2018724697609,-177.323094030325
28.2027229052732,-177.324228334954
28.202734908022,-177.324240309385
28.2027901364992,-177.324273542577
28.2027901364992,-177.324273542577
28.1991142694474,-177.331124894977
28.1980556652371,-177.332777781101
28.1980556652371,-177.332777781101
28.1989779627842,-177.333898042852
28.2002324927071,-177.333577219268
28.1986910340175,-177.335383639185
28.2005973746355,-177.337116402466
28.2001108770441,-177.33808550934
28.1996130661699,-177.338075289702
28.2000520252788,-177.338958334761
28.1993056653309,-177.339351855001
28.1993056653309,-177.339351855001
28.1979210514887,-177.338389745121
28.1991517419031,-177.344154608194
28.198570067625,-177.353095174369
28.1994504494863,-177.356049965253
28.197787022819,-177.36156619673
28.1972395401002,-177.376149671576
28.1915787901712,-177.389198718289
28.1905556656575,-177.398888889859
28.1905556656575,-177.398888889859
28.1920914837866,-177.405098895113
28.1928215286029,-177.409210398987
28.1967808332329,-177.417680619962
28.2025494122,-177.423551581287
28.2074092906722,-177.425782997841
28.2155051932257,-177.4258
28.2232758604153,-177.424502030397
28.2232758604153,-177.424502030397
28.2232954731939,-177.424534862573
28.2233028508827,-177.424550848656
28.2279629035617,-177.422760986174
28.2279496617115,-177.422689544248
28.2279253756017,-177.422634123435
28.2279253756017,-177.422634123435
28.2289220542307,-177.422517994195
28.2289440080952,-177.422476324732
28.2289509911825,-177.422459404843
28.2289509911825,-177.422459404843
28.2289509911825,-177.422459404843
28.228951013045,-177.422459340719
28.228951013045,-177.422459340719
28.228951013045,-177.422459340719
28.2318290121429,-177.42205956296
28.2320275266839,-177.420036663861
28.2348394388979,-177.42089102758
28.2384364003401,-177.419645211872
28.2384556528204,-177.41968667684
28.2383856483063,-177.419462345946
28.2383856483063,-177.419462345946
28.2406286428594,-177.418657150625
28.2415790119923,-177.419810240305
28.2429633553401,-177.418869562935
28.2418717476525,-177.417830063979
28.2437589254259,-177.417096750085
28.2446178268184,-177.416691780832
28.2453064578248,-177.417841604359
28.2493113150637,-177.416201611297
28.2493113150637,-177.416201611297
28.249316764248,-177.416208238179
28.2493255355932,-177.416222776288
28.2524075159092,-177.412777778131
