lat,lon
20.5366927242789,144.896873627849
20.5368352047789,144.896898314849
20.5368352047789,144.896898314849
20.5369845389789,144.89679860685
20.5369789937784,144.896189454857
20.5371320124798,144.897924187838
20.5373169499799,144.898001568837
20.5380509937802,144.898113756837
20.5390027974804,144.898144980838
20.539599614581,144.898682393832
20.5398063669819,144.899696985821
20.5410599607824,144.899989511819
20.5411285492833,144.901064984807
20.5419632730831,144.900603853813
20.5421767595835,144.901028555809
20.5453296261852,144.9021725368
20.5457797430861,144.903213343788
20.5461413442862,144.903252647788
20.5482717348857,144.901970172806
20.5490122167862,144.902328715802
20.5491647759857,144.901736789809
20.5492053426852,144.901072660817
20.5497052334863,144.902208660805
20.5501179188861,144.901878609809
20.5486355618842,144.89990075883
20.5490067192822,144.89729300586
20.5497174156813,144.895999633875
20.5502868097813,144.895764006879
20.5502724259817,144.896295066873
20.5512089125809,144.895065678888
20.552524151281,144.894715867894
20.5525174296805,144.8941629709
20.5529612774806,144.894112648901
20.5527676165801,144.893606552907
20.5534940466806,144.893950508904
20.5534940466806,144.893950508904
20.5538224943804,144.893547850909
20.5531816122792,144.892244205923
20.5527940665787,144.891785010927
20.5536136708789,144.891795883928
20.5517243481766,144.889484522952
20.5501971194749,144.887824441969
20.5501987589746,144.887389409974
20.5497742959747,144.887605376971
20.5497064844743,144.887212461976
20.5471897262733,144.886656618979
20.5441439581727,144.886897559972
20.5401992600713,144.886317738974
20.5386784210717,144.887175423962
20.5385432583714,144.886911871965
20.5378550961719,144.887713867955
20.537160324974,144.890539679922
20.5368165581741,144.890824546918
20.536657872876,144.893194045891
20.5366605518761,144.893414405889
20.5363589327759,144.893167875891
20.5365250393768,144.894264089879
20.5366927242789,144.896873627849
