lat,lon
0.796279999602821,-176.614920000006
0.796200000410823,-176.615240000006
0.796180000387823,-176.615510000006
0.796149999903824,-176.615820000006
0.796180000387823,-176.616090000006
0.796229999995822,-176.616700000006
0.796180000387823,-176.616870000006
0.796180000387822,-176.617090000006
0.796180000387822,-176.617330000006
0.796570000385813,-176.617770000006
0.796929999900804,-176.617960000006
0.797270000290796,-176.618130000006
0.797660000289787,-176.618350000006
0.797999999780779,-176.618500000006
0.798460000309768,-176.618750000006
0.798779999777761,-176.618900000006
0.799049999638755,-176.618990000006
0.799579999797742,-176.619090000006
0.799869999681736,-176.619210000006
0.800330000209725,-176.619360000006
0.800749999793715,-176.619380000006
0.800990000068709,-176.619480000006
0.801259999929703,-176.619600000006
0.801549999813696,-176.619630000006
0.801910000226688,-176.619680000006
0.802209999672681,-176.619720000006
0.802719999808669,-176.619750000006
0.803149999853659,-176.619800000006
0.803610000381648,-176.619800000006
0.804270000240633,-176.619870000006
0.805340000121608,-176.619980000006
0.8056799996126,-176.620000000006
0.80608999963459,-176.620030000006
0.806479999632581,-176.620150000006
0.80694000016157,-176.620220000006
0.807479999882558,-176.620340000006
0.808010000042545,-176.620490000006
0.808520000178533,-176.620630000006
0.808890000153525,-176.620810000006
0.809280000152516,-176.620880000006
0.809810000311504,-176.621020000006
0.810249999918493,-176.621120000006
0.810709999547482,-176.621190000006
0.811049999938474,-176.621320000006
0.811390000328466,-176.621460000006
0.811780000327457,-176.621670000006
0.81207000021045,-176.621740000006
0.812360000094444,-176.621860000006
0.812609999932438,-176.621940000006
0.812899999815431,-176.622060000006
0.813160000114425,-176.622230000006
0.813630000204414,-176.622420000006
0.813869999581408,-176.622520000006
0.814430000224395,-176.622660000006
0.814940000361383,-176.622740000006
0.815159999714378,-176.622830000006
0.815379999967373,-176.622980000006
0.815769999966363,-176.622960000006
0.816249999618352,-176.623080000006
0.816619999593344,-176.623030000006
0.817029999615335,-176.622930000006
0.817539999751323,-176.622640000006
0.817900000165314,-176.622470000006
0.818199999610308,-176.622250000006
0.818339999771305,-176.622030000006
0.818459999909302,-176.621840000006
0.8185400000013,-176.621570000006
0.818609999632299,-176.621280000006
0.818629999655298,-176.620890000006
0.818580000047299,-176.620620000006
0.818370000255305,-176.620110000006
0.81817000002631,-176.619770000006
0.817929999750315,-176.619310000006
0.817639999866322,-176.618800000006
0.817220000283332,-176.618140000006
0.816830000284341,-176.617660000006
0.816349999733353,-176.617120000006
0.815910000126363,-176.616730000006
0.815420000013375,-176.616420000006
0.815039999576384,-176.616130000006
0.814399999740399,-176.615760000006
0.813679999812416,-176.615340000006
0.813329999860424,-176.615140000006
0.812799999700437,-176.614880000006
0.812529999840443,-176.614730000006
0.812269999541449,-176.614610000006
0.811849999958459,-176.614440000006
0.811509999567467,-176.614270000006
0.811170000076475,-176.614170000006
0.810880000192482,-176.614050000006
0.810269999941496,-176.613880000006
0.809910000426504,-176.613780000006
0.809539999551513,-176.613710000006
0.809130000429523,-176.613610000006
0.808569999786536,-176.613490000006
0.807600000020559,-176.613190000006
0.807020000253572,-176.613020000006
0.806479999632584,-176.612940000006
0.805850000257599,-176.612820000006
0.805289999614612,-176.612730000006
0.804609999732628,-176.612680000006
0.803960000334644,-176.612580000006
0.803519999828654,-176.612530000006
0.802859999969669,-176.612560000006
0.802449999948679,-176.612600000006
0.80195999983469,-176.612650000006
0.801230000344707,-176.612760000006
0.800749999793718,-176.612760000006
0.800379999817727,-176.612790000006
0.799949999773737,-176.612810000006
0.79935999954475,-176.612930000006
0.799020000053758,-176.613050000006
0.798630000054767,-176.613220000006
0.798389999779773,-176.613320000006
0.79807000031078,-176.613470000006
0.797660000289789,-176.613590000006
0.797319999898797,-176.613810000006
0.796929999900806,-176.614050000006
0.796640000016813,-176.614220000006
0.796419999763818,-176.614440000006
0.796279999602821,-176.614680000006
0.796279999602821,-176.614920000006
