"lat","lon","isl"
18.7777556241289,145.699479902216,"agr"
18.7777556241289,145.699479902216,"agr"
18.776806298028,145.698155172226,"agr"
18.7760308746285,145.699584300214,"agr"
18.7742826663275,145.69862941422,"agr"
18.7741934041275,145.698562301221,"agr"
18.7741934041275,145.698562301221,"agr"
18.7742574475274,145.698485537221,"agr"
18.7741038172274,145.698448581222,"agr"
18.7740346459273,145.698368602222,"agr"
18.7740346459273,145.698368602222,"agr"
18.7740987190273,145.698296076223,"agr"
18.7727157200266,145.697821384226,"agr"
18.7704862269267,145.699269162212,"agr"
18.767439671826,145.699537837208,"agr"
18.7671816383259,145.699577950207,"agr"
18.7671816383259,145.699577950207,"agr"
18.7672246781258,145.699382710209,"agr"
18.7671870864257,145.69920080121,"agr"
18.7670418522257,145.69921038821,"agr"
18.7668511060258,145.699639805207,"agr"
18.7668511060258,145.699639805207,"agr"
18.7662043837252,145.698763635213,"agr"
18.7646164715253,145.699905243203,"agr"
18.7646540631254,145.700021038202,"agr"
18.7645815346254,145.700038543202,"agr"
18.7645815346254,145.700038543202,"agr"
18.7646353860255,145.7002372742,"agr"
18.763841134525,145.699781517203,"agr"
18.763768487225,145.699782074203,"agr"
18.763768487225,145.699782074203,"agr"
18.763856629825,145.699688182204,"agr"
18.7642020225247,145.698839231211,"agr"
18.7619480148248,145.700373692197,"agr"
18.7598211361238,145.699561760202,"agr"
18.7592694138213,145.694751018241,"agr"
18.7562194134191,145.69219198626,"agr"
18.7540984874186,145.692340015258,"agr"
18.7537996516185,145.692316896258,"agr"
18.7537996516185,145.692316896258,"agr"
18.7539391023184,145.69205737526,"agr"
18.7519521941182,145.692882960252,"agr"
18.7495311122169,145.691542646261,"agr"
18.7482828154174,145.693295178245,"agr"
18.7456618717166,145.693375575243,"agr"
18.7425516923144,145.690674179263,"agr"
18.7406291720141,145.691140704258,"agr"
18.739547791212,145.687535415287,"agr"
18.7378849609113,145.687097309289,"agr"
18.7377395792112,145.687085723289,"agr"
18.7377522812113,145.687170353288,"agr"
18.7377522812113,145.687170353288,"agr"
18.7373713743109,145.686569788293,"agr"
18.7388372944102,145.684409115312,"agr"
18.7373999125057,145.67611280938,"agr"
18.7317332591017,145.671233648416,"agr"
18.7303511711018,145.672298363406,"agr"
18.7279202442006,145.671357554412,"agr"
18.7264516467992,145.669347311428,"agr"
14.8406202448569,145.542819549261,"agu"
14.8406202448569,145.542819549261,"agu"
14.8406123245569,145.542925608261,"agu"
14.8404832115568,145.542891138261,"agu"
14.8404481002576,145.545488530245,"agu"
14.8420879312594,145.550517567217,"agu"
14.8421531357594,145.550571156216,"agu"
14.8420305707594,145.550615482216,"agu"
14.8420305707594,145.550615482216,"agu"
14.8420878683598,145.552058858207,"agu"
14.8421395910598,145.552085016207,"agu"
14.8420625353598,145.552129698207,"agu"
14.8420625353598,145.552129698207,"agu"
14.8429283818607,145.554535617193,"agu"
14.8429121410607,145.554685904193,"agu"
14.8429121410607,145.554685904193,"agu"
14.8431006794608,145.554605144193,"agu"
14.8440086259612,145.555509018189,"agu"
14.8440805195625,145.560119920161,"agu"
14.8439782369625,145.56025310916,"agu"
14.8439782369625,145.56025310916,"agu"
14.8440559033626,145.56030559916,"agu"
14.8439173402627,145.560895095156,"agu"
14.8438353184627,145.561028734156,"agu"
14.8437449744627,145.560910123156,"agu"
14.8437449744627,145.560910123156,"agu"
14.8440679362634,145.563332633142,"agu"
14.8439840142634,145.563398045142,"agu"
14.8439840142634,145.563398045142,"agu"
14.844714612664,145.564794248134,"agu"
14.844755371764,145.564839062134,"agu"
14.844722181364,145.564925978133,"agu"
14.844722181364,145.564925978133,"agu"
14.8521369135684,145.574661033082,"agu"
14.8522318720684,145.574731087081,"agu"
14.8520861243684,145.574785049081,"agu"
14.8520861243684,145.574785049081,"agu"
14.8548625760698,145.577461988067,"agu"
14.8626871338718,145.578488011067,"agu"
14.8648962294719,145.577210151077,"agu"
14.8660441159712,145.573862995097,"agu"
14.8660441159712,145.573862995097,"agu"
14.8652676952703,145.571258548112,"agu"
14.8651693355703,145.571172489113,"agu"
14.8651693355703,145.571172489113,"agu"
14.8652597192703,145.571060911113,"agu"
14.8643939319689,145.566911905137,"agu"
14.8619582729678,145.564922473147,"agu"
14.8529196393589,145.540563873285,"agu"
14.8474636674569,145.537653533298,"agu"
14.8466015656567,145.537505516298,"agu"
14.8465161462567,145.537585597297,"agu"
14.8465423174567,145.537647260297,"agu"
14.8465423174567,145.537647260297,"agu"
14.8451304366562,145.537232720298,"agu"
14.8450697827562,145.537153622299,"agu"
14.8450188451562,145.537251138298,"agu"
14.8450188451562,145.537251138298,"agu"
14.8449157909562,145.537260666298,"agu"
14.8448729400562,145.537278622298,"agu"
14.8448729400562,145.537278622298,"agu"
14.8448895631562,145.537190170298,"agu"
14.8437582825561,145.537734203294,"agu"
14.8417529400561,145.539355241283,"agu"
14.8406202448569,145.542819549261,"agu"
17.5903990861531,145.850034533248,"ala"
17.5903999998531,145.850191599247,"ala"
17.5902749751531,145.850279652246,"ala"
17.5902749751531,145.850279652246,"ala"
17.5901211785529,145.849837500249,"ala"
17.5966229360551,145.850885230246,"ala"
17.5975475803557,145.85178889224,"ala"
17.5977328613559,145.851988432238,"ala"
17.5974661233559,145.852173375237,"ala"
17.5974661233559,145.852173375237,"ala"
17.5992368902564,145.852293090237,"ala"
17.601971500157,145.851777911243,"ala"
17.6020512771571,145.851891633242,"ala"
17.6020512771571,145.851891633242,"ala"
17.602123750857,145.851795986243,"ala"
17.6048054455571,145.849945278258,"ala"
17.6057062281572,145.849415958262,"ala"
17.6058632686576,145.850514560254,"ala"
17.609384676558,145.848748343269,"ala"
17.609384676558,145.848748343269,"ala"
17.6093708404578,145.848462852271,"ala"
17.6095047234579,145.848462004271,"ala"
17.6125317793577,145.845745636293,"ala"
17.6125317793577,145.845745636293,"ala"
17.6127125664576,145.845439865295,"ala"
17.6128017432576,145.845388076295,"ala"
17.613166055058,145.845976417291,"ala"
17.6136936737572,145.843580501309,"ala"
17.6136936737572,145.843580501309,"ala"
17.6136629115572,145.843523580309,"ala"
17.6137418387572,145.84349134531,"ala"
17.6141048761567,145.84209283932,"ala"
17.6141048761567,145.84209283932,"ala"
17.6140921840567,145.842004072321,"ala"
17.6141834301567,145.841997143321,"ala"
17.6135628242565,145.841816482322,"ala"
17.6155334042566,145.84077637433,"ala"
17.6155334042566,145.84077637433,"ala"
17.6156849472567,145.840673864331,"ala"
17.6158936466568,145.840977158329,"ala"
17.6158078198563,145.839597587339,"ala"
17.6182854070567,145.838911975346,"ala"
17.6182854070567,145.838911975346,"ala"
17.6184922044568,145.838891613346,"ala"
17.6185727728569,145.839138610344,"ala"
17.6186094732569,145.839170107344,"ala"
17.6186094732569,145.839170107344,"ala"
17.6186761913569,145.839131602344,"ala"
17.6189028501571,145.839384012343,"ala"
17.6196574622569,145.83839817435,"ala"
17.6200886800569,145.838195973352,"ala"
17.6200886800569,145.838195973352,"ala"
17.620161968457,145.838239930352,"ala"
17.6201185473569,145.838100584353,"ala"
17.6202300264567,145.837565385357,"ala"
17.6203591439565,145.836752888362,"ala"
17.6195473223562,145.836749364362,"ala"
17.6191174427565,145.837651059355,"ala"
17.6203831477558,145.835146851374,"ala"
17.6203831477558,145.835146851374,"ala"
17.6210911731551,145.832756899392,"ala"
17.6210911731551,145.832756899392,"ala"
17.6210722406551,145.832642782393,"ala"
17.6212670167551,145.832647876393,"ala"
17.6206800597546,145.8315753424,"ala"
17.6199332258542,145.831239774402,"ala"
17.6207251553542,145.830711016406,"ala"
17.6192579204531,145.828852772419,"ala"
17.6197586189526,145.827200028431,"ala"
17.6199412271526,145.826945748433,"ala"
17.6193731389525,145.827115244431,"ala"
17.6193731389525,145.827115244431,"ala"
17.6193877600518,145.825352183444,"ala"
17.6193877600518,145.825352183444,"ala"
17.6195623607518,145.825159047446,"ala"
17.6197049932518,145.825219216445,"ala"
17.6191334255515,145.824803994448,"ala"
17.618984346751,145.823661653456,"ala"
17.618194195151,145.824144094452,"ala"
17.6181047350501,145.822113861467,"ala"
17.61777783425,145.822028708467,"ala"
17.61777783425,145.822028708467,"ala"
17.6182364992501,145.82175517947,"ala"
17.6168888741496,145.821720290469,"ala"
17.6168735434498,145.821956030467,"ala"
17.6166813232497,145.822000915467,"ala"
17.6166813232497,145.822000915467,"ala"
17.6159018862494,145.821813971468,"ala"
17.6160421831493,145.821353212471,"ala"
17.6160421831493,145.821353212471,"ala"
17.6160970660493,145.821371895471,"ala"
17.6161328977493,145.821257427472,"ala"
17.6165057791489,145.819933659482,"ala"
17.6117692801478,145.820697530473,"ala"
17.6063416360444,145.815749712505,"ala"
17.6039934243434,145.81493597651,"ala"
17.5917447084403,145.815812332495,"ala"
17.5885983654404,145.818430611474,"ala"
17.5861607944413,145.822524043443,"ala"
17.5800866060408,145.825634798417,"ala"
17.5801534077462,145.839787431315,"ala"
17.584147345448,145.841533313305,"ala"
17.5903990861531,145.850034533248,"ala"
16.3310259491411,145.648459436772,"ana"
16.3309936940411,145.64865034777,"ana"
16.3309936940411,145.64865034777,"ana"
16.3312944300412,145.648561604771,"ana"
16.3315034010412,145.648495434772,"ana"
16.3319358094403,145.645471496793,"ana"
16.3320862543403,145.645353790794,"ana"
16.3318589290402,145.645229330794,"ana"
16.3315831349401,145.645291903794,"ana"
16.3315831349401,145.645291903794,"ana"
16.3367280789415,145.645611218795,"ana"
16.3388408158414,145.64366984681,"ana"
16.3388816045398,145.639157156841,"ana"
16.3390331610397,145.638964949842,"ana"
16.3389144819396,145.638731735844,"ana"
16.3387477701396,145.638836905843,"ana"
16.3387477701396,145.638836905843,"ana"
16.3391061895396,145.638609056845,"ana"
16.3391061895396,145.638609056845,"ana"
16.3390972610396,145.638522438845,"ana"
16.3392398171397,145.638564791845,"ana"
16.3392815510397,145.638547166845,"ana"
16.3392815510397,145.638547166845,"ana"
16.3392892483396,145.638443097846,"ana"
16.3393977677396,145.638399005846,"ana"
16.3436361241406,145.638077035852,"ana"
16.3441829955403,145.636770909861,"ana"
16.3440817805402,145.636650256862,"ana"
16.3440817805402,145.636650256862,"ana"
16.3442238320402,145.636614598862,"ana"
16.3443548497402,145.636640232862,"ana"
16.3444242432402,145.636543862863,"ana"
16.3443065705402,145.636466664863,"ana"
16.3443065705402,145.636466664863,"ana"
16.3444733938402,145.636378824864,"ana"
16.3440888608401,145.636450838863,"ana"
16.34394580034,145.636330476864,"ana"
16.34394580034,145.636330476864,"ana"
16.34392007614,145.636235303864,"ana"
16.3479701630412,145.636794132864,"ana"
16.3500745082412,145.635275314876,"ana"
16.3495101297404,145.633291386889,"ana"
16.3522393338407,145.632312738898,"ana"
16.3538149739416,145.633748890889,"ana"
16.3608197142436,145.63437804489,"ana"
16.3637802599435,145.632220931907,"ana"
16.3669976501444,145.632242350909,"ana"
16.3705668525473,145.637991276873,"ana"
16.3686477415486,145.642790052839,"ana"
16.3704179292506,145.647346580809,"ana"
16.3695802225522,145.652449948774,"ana"
16.370753008554,145.656542538747,"ana"
16.370753008554,145.656542538747,"ana"
16.3690904580604,145.676078328614,"ana"
16.3691751867605,145.676242476613,"ana"
16.3690332908605,145.676304119613,"ana"
16.3690332908605,145.676304119613,"ana"
16.3677076451612,145.679216388592,"ana"
16.3698095343707,145.704994034421,"ana"
16.3678748102711,145.707503608403,"ana"
16.3674574033725,145.712155499371,"ana"
16.3658364833733,145.715563139347,"ana"
16.3655178634732,145.715469860348,"ana"
16.3652768424732,145.715748858346,"ana"
16.3652768424732,145.715748858346,"ana"
16.3640133776739,145.718557316326,"ana"
16.3638313602739,145.718905277324,"ana"
16.363974378574,145.719025715323,"ana"
16.363974378574,145.719025715323,"ana"
16.3639253745741,145.719225429322,"ana"
16.3639595379741,145.719337907321,"ana"
16.3639595379741,145.719337907321,"ana"
16.3640768680742,145.719363150321,"ana"
16.3618406929741,145.720868074309,"ana"
16.3607926931736,145.720250313313,"ana"
16.3613830549735,145.719378131319,"ana"
16.3593169299742,145.723062943293,"ana"
16.3514036379725,145.72418832628,"ana"
16.3486206975704,145.720024956305,"ana"
16.3433710444689,145.719524138305,"ana"
16.3428516131687,145.719440837305,"ana"
16.3427857630688,145.719623302304,"ana"
16.3427857630688,145.719623302304,"ana"
16.3427172625686,145.719096141307,"ana"
16.3373496112656,145.714371100335,"ana"
16.3326260058606,145.703367753405,"ana"
16.3326260058606,145.703367753405,"ana"
16.3325668871606,145.703281463405,"ana"
16.3326670005606,145.703228796406,"ana"
16.3328492625605,145.702924217408,"ana"
16.3329744301605,145.702862716408,"ana"
16.3329744301605,145.702862716408,"ana"
16.3329902627605,145.702715258409,"ana"
16.3335937734606,145.70268247441,"ana"
16.3333823941601,145.70115244442,"ana"
16.3333823941601,145.70115244442,"ana"
16.3334572384601,145.70107393842,"ana"
16.33335648556,145.701022596421,"ana"
16.3330553799584,145.696463911451,"ana"
16.3350140628582,145.694501266465,"ana"
16.3341563425572,145.692306025479,"ana"
16.3338799926571,145.692281858479,"ana"
16.3337469963571,145.692430097478,"ana"
16.3337469963571,145.692430097478,"ana"
16.3335457343557,145.688322848506,"ana"
16.3334117165556,145.688306406506,"ana"
16.3334117165556,145.688306406506,"ana"
16.3334194938556,145.688211008506,"ana"
16.3328093146532,145.68162750755,"ana"
16.3328093146532,145.68162750755,"ana"
16.3329081753531,145.681375477552,"ana"
16.3335612000533,145.681405770552,"ana"
16.333468331553,145.680677440557,"ana"
16.3327480411525,145.679859678562,"ana"
16.3327480411525,145.679859678562,"ana"
16.3327299467525,145.679643104563,"ana"
16.3329729283525,145.679684812563,"ana"
16.3331096171522,145.678791106569,"ana"
16.3331096171522,145.678791106569,"ana"
16.3331085856522,145.67862642457,"ana"
16.3335111815523,145.67876240557,"ana"
16.3350095842514,145.674913345597,"ana"
16.3338833533503,145.67271839661,"ana"
16.3338833533503,145.67271839661,"ana"
16.3335905916503,145.67274637561,"ana"
16.3337806858502,145.672363706613,"ana"
16.33323174775,145.672271235613,"ana"
16.3352018683488,145.667498052646,"ana"
16.3344380498483,145.666447774653,"ana"
16.3341710555483,145.666579602652,"ana"
16.3341710555483,145.666579602652,"ana"
16.3340621449482,145.666563005652,"ana"
16.3334925233476,145.665162679661,"ana"
16.3335744614475,145.664884751663,"ana"
16.3335744614475,145.664884751663,"ana"
16.3331986671475,145.665017319662,"ana"
16.3342855347476,145.664465569666,"ana"
16.3333374972469,145.663398189673,"ana"
16.332239791947,145.664243373666,"ana"
16.3317954261463,145.662825236675,"ana"
16.3318524728463,145.662582151677,"ana"
16.3318524728463,145.662582151677,"ana"
16.3315768369462,145.662670701676,"ana"
16.332032580046,145.661716377683,"ana"
16.3351219833464,145.660690072692,"ana"
16.3358171583456,145.657837025712,"ana"
16.3341768309444,145.655456878727,"ana"
16.3349909943438,145.653398864741,"ana"
16.3334998689429,145.651840209751,"ana"
16.3333573704429,145.651806514751,"ana"
16.3333573704429,145.651806514751,"ana"
16.3334731546428,145.651589026752,"ana"
16.3310259491411,145.648459436772,"ana"
19.6810448847114,145.390237127722,"asc"
19.6810448847114,145.390237127722,"asc"
19.6808726367113,145.390208586722,"asc"
19.680996870811,145.389677742727,"asc"
19.6817856644118,145.39053235772,"asc"
19.6819974017121,145.390969058716,"asc"
19.6816767079121,145.391168972714,"asc"
19.6816767079121,145.391168972714,"asc"
19.6824050104116,145.390072221725,"asc"
19.6834231733125,145.390932119718,"asc"
19.6808077434138,145.394166120684,"asc"
19.6799327822135,145.394091618684,"asc"
19.6780501486151,145.397537612649,"asc"
19.6768523919148,145.397428473649,"asc"
19.6767718154166,145.40044794062,"asc"
19.6753982835164,145.400718801616,"asc"
19.6760411711195,145.405319843573,"asc"
19.6797851063249,145.412137355511,"asc"
19.6837791799284,145.416058761477,"asc"
19.691238013932,145.418338520461,"asc"
19.7013723886328,145.415212224501,"asc"
19.7056476685302,145.409199774562,"asc"
19.7072152237269,145.40334252762,"asc"
19.7072152237269,145.40334252762,"asc"
19.7070864444262,145.402159568631,"asc"
19.7070864444262,145.402159568631,"asc"
19.706963683326,145.402054849632,"asc"
19.707084894026,145.401985542633,"asc"
19.7063507639238,145.398818489663,"asc"
19.7023882439197,145.394060588705,"asc"
19.6996368050185,145.39330868271,"asc"
19.6998667904178,145.392182740721,"asc"
19.697510521717,145.391945232721,"asc"
19.6966489442167,145.391764678722,"asc"
19.6974661473164,145.39099229473,"asc"
19.6937949924151,145.390504639731,"asc"
19.6933114360141,145.389191420743,"asc"
19.693381802514,145.389046956745,"asc"
19.6935614205141,145.389098123745,"asc"
19.6935614205141,145.389098123745,"asc"
19.6934660933139,145.388856954747,"asc"
19.6922875246134,145.388490434749,"asc"
19.6913460009134,145.388984097744,"asc"
19.6919029187139,145.389553560739,"asc"
19.6923495679142,145.389813913737,"asc"
19.6893876543137,145.390365596729,"asc"
19.6885411243129,145.389466125736,"asc"
19.6810448847114,145.390237127722,"asc"
0.19016000007937,-176.47475,"bak"
0.189970000310374,-176.47535,"bak"
0.189859999734377,-176.47587,"bak"
0.189890000218376,-176.47633,"bak"
0.189830000149377,-176.47677,"bak"
0.189859999734377,-176.47723,"bak"
0.189939999826375,-176.47767,"bak"
0.190019999918373,-176.47825,"bak"
0.190050000402372,-176.47851,"bak"
0.190019999918372,-176.47883,"bak"
0.189999999895373,-176.47933,"bak"
0.190050000402372,-176.47979,"bak"
0.189999999895373,-176.48009,"bak"
0.189939999826374,-176.48042,"bak"
0.189999999895373,-176.48086,"bak"
0.190129999595369,-176.48116,"bak"
0.19010999957237,-176.48143,"bak"
0.190050000402371,-176.48165,"bak"
0.190050000402371,-176.48195,"bak"
0.190129999595369,-176.48241,"bak"
0.19010999957237,-176.48312,"bak"
0.190050000402371,-176.48348,"bak"
0.190019999918372,-176.48386,"bak"
0.189970000310373,-176.4843,"bak"
0.190160000079368,-176.48463,"bak"
0.190320000263364,-176.48504,"bak"
0.190519999593359,-176.48539,"bak"
0.190839999961351,-176.48567,"bak"
0.191089999799345,-176.48605,"bak"
0.191419999728337,-176.48638,"bak"
0.19172000007333,-176.48643,"bak"
0.191989999934323,-176.48651,"bak"
0.192319999863315,-176.48657,"bak"
0.19254000011631,-176.48667,"bak"
0.192709999862306,-176.48667,"bak"
0.1929500001373,-176.48653,"bak"
0.193320000113291,-176.4863,"bak"
0.193630000020283,-176.48609,"bak"
0.193839999811278,-176.48595,"bak"
0.194109999672272,-176.48578,"bak"
0.194490000108263,-176.48544,"bak"
0.194960000199251,-176.4852,"bak"
0.195270000105244,-176.48493,"bak"
0.195609999597236,-176.48469,"bak"
0.196090000148224,-176.48438,"bak"
0.19666999991621,-176.483970000001,"bak"
0.197149999568198,-176.48366,"bak"
0.197699999750185,-176.483360000001,"bak"
0.198209999887173,-176.48298,"bak"
0.19872000002316,-176.482670000001,"bak"
0.199299999790146,-176.48237,"bak"
0.199849999973133,-176.48185,"bak"
0.200469999786118,-176.481100000001,"bak"
0.200679999577113,-176.480690000001,"bak"
0.20079000015311,-176.480360000001,"bak"
0.20081999973811,-176.479980000001,"bak"
0.200899999830108,-176.47954,"bak"
0.200899999830108,-176.479020000001,"bak"
0.200790000153111,-176.47856,"bak"
0.200659999554114,-176.478180000001,"bak"
0.200469999786119,-176.477470000001,"bak"
0.200360000109122,-176.476760000001,"bak"
0.200269999556124,-176.476240000001,"bak"
0.200110000271128,-176.475550000001,"bak"
0.200079999787129,-176.475030000001,"bak"
0.199890000019133,-176.474380000001,"bak"
0.199669999766139,-176.474000000001,"bak"
0.199509999582143,-176.473670000001,"bak"
0.199339999836147,-176.473310000001,"bak"
0.19921000013615,-176.472980000001,"bak"
0.199020000368155,-176.472680000001,"bak"
0.198829999700159,-176.472460000001,"bak"
0.198359999609171,-176.472050000001,"bak"
0.198060000164178,-176.47184,"bak"
0.197839999911184,-176.471700000001,"bak"
0.19757000005119,-176.471450000001,"bak"
0.197289999729197,-176.471170000001,"bak"
0.196970000260205,-176.471,"bak"
0.196669999916212,-176.470780000001,"bak"
0.196310000401221,-176.470670000001,"bak"
0.195760000219234,-176.47046,"bak"
0.195410000266243,-176.47032,"bak"
0.194920000153255,-176.47026,"bak"
0.194419999578267,-176.47026,"bak"
0.193959999949278,-176.47043,"bak"
0.193520000343289,-176.47062,"bak"
0.1930599998143,-176.47092,"bak"
0.192700000300309,-176.47106,"bak"
0.192319999863318,-176.47133,"bak"
0.191909999842328,-176.47152,"bak"
0.191550000327336,-176.47185,"bak"
0.191229999960344,-176.47226,"bak"
0.19098000012235,-176.47262,"bak"
0.190759999869355,-176.473,"bak"
0.190539999616361,-176.47352,"bak"
0.190380000332365,-176.4739,"bak"
0.190240000171368,-176.47431,"bak"
0.19016000007937,-176.47475,"bak"
20.5366927242789,144.896873627849,"fdp"
20.5368352047789,144.896898314849,"fdp"
20.5368352047789,144.896898314849,"fdp"
20.5369845389789,144.89679860685,"fdp"
20.5369789937784,144.896189454857,"fdp"
20.5371320124798,144.897924187838,"fdp"
20.5373169499799,144.898001568837,"fdp"
20.5380509937802,144.898113756837,"fdp"
20.5390027974804,144.898144980838,"fdp"
20.539599614581,144.898682393832,"fdp"
20.5398063669819,144.899696985821,"fdp"
20.5410599607824,144.899989511819,"fdp"
20.5411285492833,144.901064984807,"fdp"
20.5419632730831,144.900603853813,"fdp"
20.5421767595835,144.901028555809,"fdp"
20.5453296261852,144.9021725368,"fdp"
